制,http://pic.guoxuemi.com//zixyb/1/A00350i001.png;http://pic.guoxuemi.com//zixyb/2/A00350j001.png;http://pic.guoxuemi.com//zixyb/4/A00350l001.png;http://pic.guoxuemi.com//zixyb/5/A00350m001.png;http://pic.guoxuemi.com//zixyb/6/A00350n001.png,zhì,system; establish; overpower,4
果,http://pic.guoxuemi.com//zixyb/1/A01876i001.png;http://pic.guoxuemi.com//zixyb/2/A01876j001.png;http://pic.guoxuemi.com//zixyb/4/A01876l001.png;http://pic.guoxuemi.com//zixyb/5/A01876m001.png;http://pic.guoxuemi.com//zixyb/6/A01876n001.png,guǒ,fruit; result,4
是,n.a.;http://pic.guoxuemi.com//zixyb/2/A01791j001.png;http://pic.guoxuemi.com//zixyb/4/A01791l001.png;http://pic.guoxuemi.com//zixyb/5/A01791m001.png;http://pic.guoxuemi.com//zixyb/6/A01791n001.png,shì,"indeed, yes, right; to be; demonstrative pronoun, this, that",5
要,n.a.;n.a.;http://pic.guoxuemi.com//zixyb/4/A03763l001.png;http://pic.guoxuemi.com//zixyb/5/A03763m001.png;http://pic.guoxuemi.com//zixyb/6/A03763n001.png,yào,"necessary, essential; necessity",5
面,http://pic.guoxuemi.com//zixyb/1/A04506i001.png;n.a.;http://pic.guoxuemi.com//zixyb/4/A04506l001.png;http://pic.guoxuemi.com//zixyb/5/A04506m001.png;http://pic.guoxuemi.com//zixyb/6/A04506n001.png,miàn,"face; surface; plane; side, dimension",5
看,n.a.;n.a.;http://pic.guoxuemi.com//zixyb/4/A02764l001.png;n.a.;http://pic.guoxuemi.com//zixyb/6/A02764n001.png,kàn,"look, see; examine, scrutinize",5
很,n.a.;n.a.;http://pic.guoxuemi.com//zixyb/4/A01282l001.png;n.a.;http://pic.guoxuemi.com//zixyb/6/A01282n001.png,hěn,"very, quite, much",5
重,http://pic.guoxuemi.com//zixyb/1/A04257i001.png;http://pic.guoxuemi.com//zixyb/2/A04257j001.png;http://pic.guoxuemi.com//zixyb/4/A04257l001.png;http://pic.guoxuemi.com//zixyb/5/A04257m001.png;http://pic.guoxuemi.com//zixyb/6/A04257n001.png,zhòng,"heavy, weighty; double",5
政,http://pic.guoxuemi.com//zixyb/1/A01720i001.png;http://pic.guoxuemi.com//zixyb/2/A01720j001.png;http://pic.guoxuemi.com//zixyb/4/A01720l001.png;http://pic.guoxuemi.com//zixyb/5/A01720m001.png;http://pic.guoxuemi.com//zixyb/6/A01720n001.png,zhèng,"government, political affairs",5
美,http://pic.guoxuemi.com//zixyb/1/A03218i001.png;http://pic.guoxuemi.com//zixyb/2/A03218j001.png;http://pic.guoxuemi.com//zixyb/4/A03218l001.png;http://pic.guoxuemi.com//zixyb/5/A03218m001.png;http://pic.guoxuemi.com//zixyb/6/A03218n001.png,měi,"beautiful, pretty; pleasing",5
相,http://pic.guoxuemi.com//zixyb/1/A02762i001.png;http://pic.guoxuemi.com//zixyb/2/A02762j001.png;http://pic.guoxuemi.com//zixyb/4/A02762l001.png;http://pic.guoxuemi.com//zixyb/5/A02762m001.png;http://pic.guoxuemi.com//zixyb/6/A02762n001.png,xiāng,"mutual, reciprocal, each other",5
信,n.a.;n.a.;http://pic.guoxuemi.com//zixyb/4/A00148l001.png;http://pic.guoxuemi.com//zixyb/5/A00148m001.png;http://pic.guoxuemi.com//zixyb/6/A00148n001.png,xìn,"trust, believe; letter",5
度,http://pic.guoxuemi.com//zixyb/1/A01210i001.png;n.a.;http://pic.guoxuemi.com//zixyb/4/A01210l001.png;http://pic.guoxuemi.com//zixyb/5/A01210m001.png;http://pic.guoxuemi.com//zixyb/6/A01210n001.png,dù,"degree, system; manner; to consider",5
想,n.a.;http://pic.guoxuemi.com//zixyb/2/A01403j001.png;http://pic.guoxuemi.com//zixyb/4/A01403l001.png;http://pic.guoxuemi.com//zixyb/5/A01403m001.png;http://pic.guoxuemi.com//zixyb/6/A01403n001.png,xiǎng,"think, speculate, plan, consider",5
意,n.a.;http://pic.guoxuemi.com//zixyb/2/A01400j001.png;http://pic.guoxuemi.com//zixyb/4/A01400l001.png;http://pic.guoxuemi.com//zixyb/5/A01400m001.png;http://pic.guoxuemi.com//zixyb/6/A01400n001.png,yì,"thought, idea, opinion; think",5
新,http://pic.guoxuemi.com//zixyb/1/A01757i001.png;http://pic.guoxuemi.com//zixyb/2/A01757j001.png;http://pic.guoxuemi.com//zixyb/4/A01757l001.png;http://pic.guoxuemi.com//zixyb/5/A01757m001.png;http://pic.guoxuemi.com//zixyb/6/A01757n001.png,xīn,"new, recent, fresh, modern",5
就,n.a.;http://pic.guoxuemi.com//zixyb/2/A01074j001.png;http://pic.guoxuemi.com//zixyb/4/A01074l001.png;http://pic.guoxuemi.com//zixyb/5/A01074m001.png;http://pic.guoxuemi.com//zixyb/6/A01074n001.png,jiù,"just, simply; to come, go to; to approach, near",5
道,http://pic.guoxuemi.com//zixyb/1/A04159i001.png;http://pic.guoxuemi.com//zixyb/2/A04159j001.png;http://pic.guoxuemi.com//zixyb/4/A04159l001.png;http://pic.guoxuemi.com//zixyb/5/A04159m001.png;http://pic.guoxuemi.com//zixyb/6/A04159n001.png,dào,"path, road, street; method, way",5
然,n.a.;http://pic.guoxuemi.com//zixyb/2/A02417j001.png;http://pic.guoxuemi.com//zixyb/4/A02417l001.png;http://pic.guoxuemi.com//zixyb/5/A02417m001.png;http://pic.guoxuemi.com//zixyb/6/A02417n001.png,rán,"yes, certainly; pledge, promise",5
等,n.a.;n.a.;http://pic.guoxuemi.com//zixyb/4/A02997l001.png;http://pic.guoxuemi.com//zixyb/5/A02997m001.png;http://pic.guoxuemi.com//zixyb/6/A02997n001.png,děng,,5
斯,n.a.;http://pic.guoxuemi.com//zixyb/2/A01756j001.png;http://pic.guoxuemi.com//zixyb/4/A01756l001.png;http://pic.guoxuemi.com//zixyb/5/A01756m001.png;http://pic.guoxuemi.com//zixyb/6/A01756n001.png,sī,"this, thus, such; to lop off; emphatic particle",5
得,http://pic.guoxuemi.com//zixyb/1/A01291i001.png;http://pic.guoxuemi.com//zixyb/2/A01291j001.png;http://pic.guoxuemi.com//zixyb/4/A01291l001.png;http://pic.guoxuemi.com//zixyb/5/A01291m001.png;http://pic.guoxuemi.com//zixyb/6/A01291n001.png,dé,"obtain, get, gain, acquire",5
情,n.a.;n.a.;http://pic.guoxuemi.com//zixyb/4/A01370l001.png;http://pic.guoxuemi.com//zixyb/5/A01370m001.png;http://pic.guoxuemi.com//zixyb/6/A01370n001.png,qíng,"feeling, sentiment, emotion",5
常,n.a.;http://pic.guoxuemi.com//zixyb/2/A01175j001.png;http://pic.guoxuemi.com//zixyb/4/A01175l001.png;http://pic.guoxuemi.com//zixyb/5/A01175m001.png;http://pic.guoxuemi.com//zixyb/6/A01175n001.png,cháng,"common, normal, frequent, regular",5
能,n.a.;http://pic.guoxuemi.com//zixyb/2/A03329j001.png;http://pic.guoxuemi.com//zixyb/4/A03329l001.png;http://pic.guoxuemi.com//zixyb/5/A03329m001.png;http://pic.guoxuemi.com//zixyb/6/A03329n001.png,néng,"to be able; can, permitted to; ability",5
家,http://pic.guoxuemi.com//zixyb/1/A01026i001.png;http://pic.guoxuemi.com//zixyb/2/A01026j001.png;http://pic.guoxuemi.com//zixyb/4/A01026l001.png;http://pic.guoxuemi.com//zixyb/5/A01026m001.png;http://pic.guoxuemi.com//zixyb/6/A01026n001.png,jiā,"house, home, residence; family",5
都,n.a.;http://pic.guoxuemi.com//zixyb/2/A04214j001.png;n.a.;http://pic.guoxuemi.com//zixyb/5/A04214m001.png;http://pic.guoxuemi.com//zixyb/6/A04214n001.png,dōu,"metropolis, capital; all, the whole; elegant, refined",5
高,http://pic.guoxuemi.com//zixyb/1/A04667i001.png;http://pic.guoxuemi.com//zixyb/2/A04667j001.png;http://pic.guoxuemi.com//zixyb/4/A04667l001.png;http://pic.guoxuemi.com//zixyb/5/A04667m001.png;http://pic.guoxuemi.com//zixyb/6/A04667n001.png,gāo,"high, tall; lofty, elevated",5
被,n.a.;http://pic.guoxuemi.com//zixyb/2/A03718j001.png;http://pic.guoxuemi.com//zixyb/4/A03718l001.png;http://pic.guoxuemi.com//zixyb/5/A03718m001.png;http://pic.guoxuemi.com//zixyb/6/A03718n001.png,bèi,,5
海,n.a.;http://pic.guoxuemi.com//zixyb/2/A02205j001.png;http://pic.guoxuemi.com//zixyb/4/A02205l001.png;http://pic.guoxuemi.com//zixyb/5/A02205m001.png;http://pic.guoxuemi.com//zixyb/6/A02205n001.png,hǎi,"sea, ocean; maritime",5
通,http://pic.guoxuemi.com//zixyb/1/A04138i001.png;http://pic.guoxuemi.com//zixyb/2/A04136j001.png;http://pic.guoxuemi.com//zixyb/4/A04138l001.png;http://pic.guoxuemi.com//zixyb/5/A04138m001.png;http://pic.guoxuemi.com//zixyb/6/A04138n001.png,tōng,"pass through, common, communicate",5

